tweet_id,sentiment,content
1694906625,sadness,Waking up at unGodly hours to go to work is starting to get old. At least the coffee is good
1694906839,happiness,@DrMommy I have got my smile
1694928319,happiness,Good Morning Campers! I got LOTS of sleep last night! Thank you! Thank you Ash! Thank You!
1694928448,happiness,"@tessneale i suppose this will be in the blog post, but could u email me who was there too"
1694928492,happiness,"@gracepoltrack Why yes I DO!!  ...Or rather, did. Just finished it! Starting Dead Like Me, lollll~"
1694928558,sadness,@poojashetye until I break up with you via a 27 second phone call
1694928613,happiness,@turtleclansago thanx for the msg! glad u liked my singing!
1694928700,sadness,Illy's note in the book: &quot;From one 'geek' to another - keep up the good work!&quot; sigh.  He is missed - and he was great for espresso.
1694928850,happiness,Eating rice for breakfast. Yes.
1694928944,happiness,"@Mossyy Not a problem,  Glad to!"
1694928945,happiness,ah what a lovely day for a bike ride and cake making  *is rooting 4 those who are revising!* do your best! X
1694929190,happiness,@Pink ur shows r amazin  keep it up ! x
1694929245,happiness,@jeffsgrippen yeah it's great!! always something interesting going on
1694929675,happiness,life is so good. and it will much greater on Thursday at 5pm!
1694929700,happiness,@Pink Can't wait to see you on December in Switzerland for a third rendez-vous  Great show ! You are just amazing  ... Enjoy in OZ
1694930080,happiness,@breporter Thanks so much for following! The Muse has much gratitude and wishes you a magnificent &amp; productive start to your day!
1694930175,happiness,"http://twitpic.com/4jerc view of Atlas Mountains, Morocco across the Straits of Gibraltar, I took the other day from Europa Point, Gib"
1694930233,happiness,"@paulawhite yep,  looking forward to it!"
1694930309,happiness,Woohoo..this is the day/week the Lord has made! Just remembered we get to wear jeans &amp; chanclas all week!
1694930490,happiness,@FutureClassics Ben and Jerry...yummmmy!!!
1694930657,happiness,@nicolemauricio Aw how come ur up so early? love ur youtube vids btw
1694930756,happiness,@camillecakes I was nice!! I called you  lmao
1694930854,happiness,i &lt;3 my new picture! its so pretty with the reflecting sunlight on the leaves!
1694930981,happiness,"Its awsome... when you know, that you know, that you know!"
1694931042,happiness,Hey there! It's a glorious morning! Monday's animation mode: ON!
1694931216,sadness,dinner was yummy and all... but i'm still super tired after all the things we went through to enroll for college.
1694931358,happiness,"I'm eating a flake storm from hungry jacks. or as americans call it, burger king"
1694951749,happiness,@yaseminx3 haha xD LMFAOO ;p yasemin ist sehr sï¿½ï¿½  we rawk or what? xD
1694951823,happiness,@superficialgirl yeah the tomato paste and oil is traditional on a sandwich.. eat it with some olives and maltese cheese  yum!
1694951953,happiness,"@paulbaan Hello Paul, nice to hear someone is listening  Some interesting thoughts from #Kaashoek #Unisys. Patel from Doculabs next !"
1694952111,happiness,home from work  good night with epic dudes and dudettes
1694952180,happiness,@AdamCrooklyn good morning broham
1694952262,happiness,"@Sierrasnowboard under a week delivery to OZ, awesome product, awesome prices. The parcel today made my day"
1694952328,happiness,@walkaboutgroup Have fun guys! We're about 55 days behind you
1694952368,happiness,"@joaocalistro mine was good, wet but good"
1694952476,sadness,Woke up this morning to the line &quot;I made this half-pony half-monkey monster to please you But I get the feeling that you don't like it &quot;
1694952684,happiness,HAPPY B-DAY SHARON
1694953048,happiness,@hot_music_news Thanks
1694953330,happiness,Getting ready for my first &quot;real&quot; day of work in five months...words of encouragement are welcome
1694953617,happiness,@Adam__Carter Good film
1694953681,happiness,"@Fluffdoodle Lol, triplet.  Haha I'm so glad that morgan got the bag even if she didn't ride the ride"
1694953818,happiness,"@youngandfoodish thank you  saw your comment on the chew aerobics, really tickled me"
1694953850,happiness,@Alyssa_Milano Good Morning Alyssa!! Hope u have a great wonderful day today   im happy cuz today is my last day of classes!! Yay!!
1694953926,happiness,rather excited about my hospital placement starting on monday. I get to give needles and take blood
1694953928,happiness,@LiannaKnight: We can't wait to see you!   This week can not go fast enough!
1694953999,happiness,Sitting at the Audi Joburg fashion week casting. So many lanky people in one place! Almost 100. Lol. Good luck to everyone  xx
1694954015,sadness,in 1st period. i hate this class. can't wait until i'm home!!!!!!!!!  i'll b the happiest person in the world wen i'm home!!!
1694954025,happiness,"yoga for school, what could be better?"
1694954027,happiness,its my birthday.....happy birthday to me!!!!
1694954040,happiness,Followed by the great Super Mazembe. One of the favorites around here  ? http://blip.fm/~5jkbp
1694955091,sadness,@Seoulbeats romance zero is funny
1694955134,sadness,Finished with MTML assignment  But didn't like it at all. Feels like I missed lotsa points but the word limit is 2500. Hmmpph!
1694955144,sadness,I wasn't sore yesterday. But i'm definitely feeling those hills now! My legs hurt all the way up to my booty. Its a good hurt
1694975745,happiness,Good morning everyone i hope you all have a great day  even though  it is Monday keep on smiling
1694975897,happiness,"@tsarnick I'm very passionate about my interests and go above and beyond  I mean, you've followed The Wiggles, right?"
1694975919,happiness,New word of the day: &quot;Whoore lure&quot; yes... A new word for cologne. Thanks Mike Harding
1694975976,happiness,"So I got up, went outside planted a few flowers and watched a lee evans DVD. Who knew bank holidays were so fun"
1694976126,happiness,At school. with everyone before the first classs of the day  18 days.
1694976167,happiness,I'm off to Costco in a bit to print off more photos for my photobook
1694976174,happiness,@mbburns That's great news
1694976313,happiness,Happy Star Wars Day!!!
1694976834,sadness,@sensualbodyrubs Hope you get your car today   Hate anything that stops me from my work ;)
1694976995,sadness,(bye) plurk out muna. will be back when im done reading the book  http://plurk.com/p/rq9c7
1694977068,happiness,"Radio:ACTIVE never gets old and never will  this is the 4th time i have listened to the cd (its on repeat) today, and still love it! =D"
1694977205,happiness,@TheOlifants  de wereld need more ppl like you! ;)
1694977861,happiness,Its a Bank Holiday!..... If you're happy and you know it CLAP YOUR HANDS!
1694977884,happiness,@JimHunt That smile - the one in your avatar - is that a permanent condition?
1694978158,happiness,@30SECONDSTOMARS Itï¿½s NO voting vs anything - simple but true: yr *Stronger* cover is the BEST - w/o me *looking through pink glasses*!
1694978458,happiness,@Sarahhlouisee thankyou  how is ur night?
1694978553,sadness,will be practicing my smile today-it's gunna be BIG!
1694978595,sadness,Downloading Chex-Quest!  Been about 12 years sins it's final release you say? Your Right!
1694978699,happiness,@NewYorkChica I understood you pre-coffee tweet  I'm good
1694978937,happiness,"@filce Haha I know, I cant handle the fame!  and thank you!"
1694979409,happiness,Happy monday  up and about going to tavares today. Hope everyone has a blessed day!
1694979559,happiness,@hannbob http://twitpic.com/4jf46 - hehe cute pose there
1694979701,happiness,"@MODOFLY  omg lol!  this is fun, tnx 4 posting this"
1695001260,happiness,"http://twitpic.com/4jfa8 - my new baby cousin, Olivia. 8 pounds, 19 inches. perfectly adorable."
1695001282,sadness,What can twitter do for me
1695001485,happiness,I just had a lovely lunch of curried rice and mussels with baby octopus - yum
1695001901,sadness,got an A in english again  yay..  but a D- in maths
1695002640,happiness,"@skinnylaminx saw a whole lot of your stuff at Africa Joy Casterbridge Farm, White River in Mpumalanga.was quite thrilled to see ur stuff"
1695002933,happiness,"@phil1612 download iEmoticons from the AppStore. 0,79ï¿½. But cool"
1695002954,happiness,"Oh my Gosh,so close to finishing my song! I can't wait!"
1695002960,sadness,Is Bored. Waiting Till 7:06 To Go Out To Tha Bus
1695003076,sadness,"back,had a great MAD monday meeting tomorrow"
1695003228,happiness,@SirLP  It's just because it's May the 4th.   May The Force be with you  etc.  You've got to know your Star Wars to really appreciate
1695003273,happiness,Can't help to look at my Twitter page and drool all over my custom bg: http://twitter.com/galvao
1695003276,happiness,Nothing like Charley Biggs Chicken @ 7:53AM
1695003421,happiness,Happy #juddday everybody!
1695003474,happiness,Good morning world.
1695003571,happiness,@apattys ... Yes.  That's what I said.
1695003689,happiness,first compree over .. completed the exam in 2 hrs instead of the alloted 3
1695003897,happiness,@bigeyedfishie it was AMAZING!!! Had the best time  hope you had a good weekend too.
1695003920,happiness,@shortyyyy It was only $8.00 for the curtain and the two rugs  it makes bathing exciting hahaha!
1695004131,happiness,"excited about CWPM tomorrow.. only one member is going but still , its a good start"
1695004136,sadness,"The old internet is fairly boring today, nothing new on it"
1695004323,happiness,hello thereeeeeee
1695004388,sadness,@dbdc LOL! I hate when that happens!! All hyped up and its over before you know it! Lunch sounds nice..hope you have a nice time.
1695004536,happiness,@thriftymommy - I enjoyed seeing EVERYONE that presented on Saturday at the Clark Howard event - Especially the 3 pre-clark speakers
1695004562,happiness,Just got to school. Goin to Cinncinatti Wednesday!
1695004594,happiness,I'm so pumped for the day!
1695004609,happiness,@ChristineRabel ha ha surprisingly well considering!! Having a good time in the sun up in the mountains
1695004623,happiness,Good Morning Everyone. !.!. Time for work
1695026689,sadness,"is @ school, we're gonna learn how to use skype"
1695026898,happiness,@F1_lou hahah hopefully!  enjoy your day
1695027023,happiness,"@babygirlparis hope you have a great weekend,Paris"
1695027190,happiness,Been helping ex-student with Uni assignment via Skype .... gotta love a connected world. Now sudying 'game design'. Even better.
1695027477,happiness,Good Morning...hoping to throw back some coffee like right now!
1695027597,happiness,"Hoisin duck pizza, salt and pepper pizza and gelato for dinner with Edmund and Jade. Good times!"
1695027872,happiness,"@williamfdevault i've sent a twitter invite to poet friends, i'm hoping they will come poetize, would love 2 see more poets here  #poets"
1695027907,happiness,"@JustinBazan Maybe because you got in 4 hours ago from an awesome night? Nah, that can't be it."
1695027939,happiness,@whatswithinu I'm very much in tune with your words today. Thanks.
1695028013,happiness,@pleasebemine australia gets may 4th off! enjoy it
1695028180,sadness,is going to her last full day of school. life is good.
1695028571,happiness,Hey everybody!  hah this day is cool! just got back from walk with the dog... @klaudialorincz OMGosh! Send me the link again please!
1695028985,happiness,@goldenboyluke  be sure to go by my blog today    -  and check out your friends - I bet you have some new ones today!
